Longitude,Latitude,Address
-85.23228246,35.0518432, 3545 COTTONWOOD LN
-85.26672244,35.05116256, 1105 N  ORCHARD KNOB AVE
-85.25889082,35.05007715, 1301 WHEELER AVE
-85.26035566,35.04532202, 901 N  CHAMBERLAIN AVE
-85.25983896,35.04619351, 915 N  CHAMBERLAIN AVE
-85.22633607,35.05071242, 3801 MARK TWAIN CIR
-85.23477185,35.04812327, 39 AGNES AVE
-85.2615064,35.04442739, 854 WHEELER AVE
-85.26736787,35.04992334, 1011 N  ORCHARD KNOB AVE
-85.22577441,35.05019845, 3810 MARK TWAIN CIR
-85.27293103,35.04904779, 901 SHOLAR CT
-85.2280984,35.05172412, 3706 JUANDALE TRL
-85.22608567,35.04870287, 3843 RAE TRL
-85.22661738,35.05075217, 3729 MARK TWAIN CIR
-85.22742233,35.04639552, 3842 CONAHANEY TRL
-85.23498825,35.05188546, 3446 PERSIMMON LN
-85.22413921,35.05027205, 3827 MARK TWAIN CIR
-85.23166386,35.05193574, 3548 COTTONWOOD LN
-85.26109185,35.05163467, 1310 DODSON AVE
-85.25311731,35.07068758, 2805 CURTIS ST
-85.26165764,35.04610894, 904 ARLINGTON AVE
-85.24994511,35.06805278, 2307 FAIRLEIGH ST
-85.25585188,35.07843276, 1505 WISDOM ST
-85.26382008,35.04711788, 2207 MILNE ST
-85.2158229,35.08391184, 4220 BENTON DR
-85.22985698,35.0593754, 2408 TUNNEL BLVD
-85.25037911,35.06336415, 2311 N  CHAMBERLAIN AVE
-85.25624008,35.06832601, 1910 APPLING ST
-85.26875564,35.05335694, 1714 WILSON ST
-85.25343781,35.07558991, 3118 N  HAWTHORNE ST
-85.23199594,35.05995043, 2428 NORTHBRIER CIR
-85.24680824,35.06982629, 2907 N  CHAMBERLAIN AVE
-85.24297539,35.06193833, 2413 WOOLSON RD
-85.22657485,35.0589717, 2409 LEANN CIR
-85.25475519,35.07036002, 2713 ROANOKE AVE
-85.25182708,35.05981649, 2108 N  CHAMBERLAIN AVE
-85.25035317,35.06386048, 2317 N  CHAMBERLAIN AVE
-85.27271823,35.06506245, 2130 AMNICOLA HWY
-85.27030536,35.05329053, 1225 SHOLAR AVE
-85.23608202,35.05333377, 3430 PERSIMMON LN
-85.23274533,35.06526019, 3017 NORTHWAY LN
-85.23152985,35.05531774, 3522 GARNER RD
-85.22732953,35.05671699, 2439 LEANN CIR
-85.24189959,35.06259198, 2418 WOOLSON RD
-85.229927,35.05921125, 2402 TUNNEL BLVD
-85.23409617,35.05320423, 2033 TUNNEL BLVD
-85.23134283,35.06074061, 2448 NORTHBRIER CIR
-85.21230874,35.07004233, 3701 CHIEF VANN LN
-85.22829046,35.06207423, 2538 TUNNEL BLVD
-85.23561511,35.05416758, 3422 PERSIMMON LN
-85.24579991,35.07077915, 3008 N  CHAMBERLAIN AVE
-85.22955541,35.0598657, 2424 TUNNEL BLVD
-85.26807573,35.04774257, 902 N  ORCHARD KNOB AVE
-85.25142084,35.07058952, 2813 DODSON AVE
-85.27106064,35.05227848, 1205 SHOLAR AVE
-85.21112814,35.07014578, 3813 CHERWOOD LN
-85.22346099,35.05323033, 3809 BRIARCLIFF WAY
-85.24565643,35.07102021, 3012 N  CHAMBERLAIN AVE
-85.25807322,35.05276954, 1504 ARLINGTON AVE
-85.25548632,35.05525731, 1714 WHEELER AVE
-85.22454643,35.05365075, 3716 BRIARCLIFF WAY
-85.24067695,35.05413937, 1644 GREENWOOD RD
-85.25801867,35.05382543, 1601 ARLINGTON AVE
-85.26227765,35.05615938, 1612 ROANOKE AVE
-85.23320271,35.06171413, 2302 NORTHBRIER LN
-85.22918888,35.06056118, 2446 TUNNEL BLVD
-85.26255887,35.0578596, 1724 N  ORCHARD KNOB AVE
-85.2636352,35.05461012, 1411 ROANOKE AVE
-85.22592543,35.05706543, 2420 LEANN CIR
-85.23190755,35.04669726, 1641 JEANAGA TRL
-85.26838422,35.05566412, 1705 WILCOX BLVD
-85.2514641,35.06057633, 2118 N  CHAMBERLAIN AVE
-85.25168457,35.06982098, 2801 DODSON AVE
-85.25207175,35.0624506, 2203 WHEELER AVE
-85.2305514,35.06057801, 2471 NORTHBRIER CIR
-85.22693718,35.04743209, 1742 GANASITA TRL
-85.2577666,35.05405916, 1607 ARLINGTON AVE
-85.2288141,35.0568914, 3612 E  GLEN CT
-85.23440397,35.06975394, 3049 NEW YORK AVE
-85.2281412,35.06400475, 2629 TUNNEL BLVD
-85.23424392,35.0522504, 2026 TUNNEL BLVD
-85.26586675,35.05431315, 1812 WILCOX BLVD
-85.26353379,35.054772, 1501 ROANOKE AVE
-85.24571791,35.0709089, 3010 N  CHAMBERLAIN AVE
-85.2313104,35.06014181, 2421 NORTHBRIER CIR
-85.2410214,35.0533402, 1608 GREENWOOD RD
-85.25709917,35.05551884, 1709 ARLINGTON AVE
-85.25569309,35.05489191, 1710 WHEELER AVE
-85.23139438,35.0649973, 3026 NORTHWAY LN
-85.22976398,35.05950637, 2410 TUNNEL BLVD
-85.26504928,35.05438479, 1825 WILCOX BLVD
-85.25908435,35.05621134, 1719 DODSON AVE
-85.26873094,35.05527701, 1700 WILCOX BLVD
-85.26436726,35.05325982, 1315 ROANOKE AVE
-85.23225772,35.0619709, 2316 NORTHBRIER LN
-85.2496773,35.06466003, 2411 N  CHAMBERLAIN AVE
-85.22670224,35.05804857, 3711 SUMTER AVE
-85.25024181,35.06570757, 2506 WHEELER AVE
-85.23253657,35.05578932, 2133 TUNNEL BLVD
-85.22622746,35.05681145, 2422 LEANN CIR
-85.2579274,35.05303217, 1508 ARLINGTON AVE
-85.23219884,35.06517266, 3021 NORTHWAY LN
-85.23526911,35.0538087, 3423 PERSIMMON LN
-85.25700421,35.05237446, 1504 WHEELER AVE
-85.25455873,35.05568796, 1807 N  CHAMBERLAIN AVE
-85.23152519,35.04714824, 1653 JEANAGA TRL
-85.25816534,35.05348402, 1515 ARLINGTON AVE
-85.22634275,35.04834684, 3846 RAE TRL
-85.22506894,35.05388232, 3715 BRIARCLIFF WAY
-85.26321703,35.05443728, 1410 ROANOKE AVE
-85.22396275,35.05295483, 3816 BRIARCLIFF WAY
-85.26770487,35.04929678, 957 N  ORCHARD KNOB AVE
-85.25982551,35.04726271, 1104 WHEELER AVE
-85.23106375,35.04689241, 1654 JEANAGA TRL
-85.22657004,35.05687025, 2424 LEANN CIR
-85.26360328,35.05766704, 1709 N  ORCHARD KNOB AVE
-85.22791355,35.05212396, 3705 JUANDALE TRL
-85.26690641,35.05510362, 1727 WILCOX BLVD
-85.26649321,35.050666, 1062 N  ORCHARD KNOB AVE
-85.25752507,35.05379016, 1602 ARLINGTON AVE
-85.26419725,35.05480334, 1410 N  ORCHARD KNOB AVE
-85.25877362,35.05591446, 1708 DODSON AVE
-85.22734466,35.04755278, 1736 GANASITA TRL
-85.2418706,35.05830728, 1926 GREENWOOD RD
-85.22481273,35.05433314, 3709 BRIARCLIFF WAY
-85.236542,35.04810952, 1708 TUNNEL BLVD
-85.27034772,35.05257594, 1212 SHOLAR AVE
-85.23455883,35.05256326, 2027 TUNNEL BLVD
-85.24116415,35.05598611, 1817 GREENWOOD RD
-85.25822238,35.04816815, 1130 N  CHAMBERLAIN AVE
-85.22855739,35.05346468, 2027 DOGWOOD DR
-85.25501426,35.06850512, 2005 APPLING ST
-85.22853188,35.05362812, 2031 DOGWOOD DR
-85.25212751,35.05362091, 2707 OCOEE ST
-85.23055852,35.07263316, 3643 SALUDA ST
-85.24669002,35.07212813, 2401 WILDER ST
-85.25067828,35.06437094, 2401 LATTA ST
-85.25416011,35.06734377, 2510 CURTIS ST
-85.25920526,35.0572367, 1726 STANFIEL ST
-85.26813422,35.06897991, 1002 CRUTCHFIELD ST
-85.25380236,35.06743012, 2106 APPLING ST
-85.25766677,35.08156575, 1215 WISDOM ST
-85.24636532,35.06597586, 2646 GLASS ST
-85.26253569,35.05553359, 2003 CAMDEN ST
-85.25475338,35.07802457, 1605 WISDOM ST
-85.2357583,35.07738002, 3614 PARKWAY DR
-85.25162138,35.0731046, 3007 CURTIS ST
-85.24438005,35.06799521, 2608 FROST ST
-85.23192959,35.0623604, 2313 NORTHBRIER LN
-85.22926634,35.0604015, 2444 TUNNEL BLVD
-85.25659289,35.05942738, 2000 DODSON AVE
-85.24865043,35.0769668, 2105 ALLIN ST
-85.22518589,35.05145253, 3819 JUANDALE TRL
-85.25647561,35.05654891, 1809 ARLINGTON AVE
-85.22691676,35.05760747, 3712 SUMTER AVE
-85.26128313,35.04570374, 901 WHEELER AVE
-85.26860779,35.05183891, 1115 SHERIDAN AVE
-85.25647677,35.05116229, 1410 N  CHAMBERLAIN AVE
-85.25985005,35.0481638, 1119 WHEELER AVE
-85.22609946,35.05117613, 3810 JUANDALE TRL
-85.25909346,35.05087966, 1314 ARLINGTON AVE
-85.23607124,35.05030602, 1821 TUNNEL BLVD
-85.25293591,35.05765366, 1924 N  CHAMBERLAIN AVE
-85.23312416,35.05475514, 2113 TUNNEL BLVD
-85.22822547,35.05795379, 3700 SUMTER AVE
-85.23599557,35.04898758, 1804 TUNNEL BLVD
-85.2590405,35.05193189, 1407 ARLINGTON AVE
-85.23338161,35.05143576, 3532 COTTONWOOD LN
-85.25709368,35.05114488, 1405 N  CHAMBERLAIN AVE
-85.2590135,35.04876086, 1204 WHEELER AVE
-85.26143139,35.05106164, 1302 DODSON AVE
-85.22787033,35.05845879, 3704 SUMTER AVE
-85.26180515,35.05805736, 1803 ROANOKE AVE
-85.26322544,35.05665251, 1618 N  ORCHARD KNOB AVE
-85.23524156,35.05201987, 3444 PERSIMMON LN
-85.23554591,35.04976801, 1818 TUNNEL BLVD
-85.23343702,35.04870782, 1727 JEANAGA TRL
-85.2608988,35.04432518, 855 N  CHAMBERLAIN AVE
-85.26398614,35.05522915, 1504 N  ORCHARD KNOB AVE
-85.26850707,35.04801671, 905 N  ORCHARD KNOB AVE
-85.26100683,35.04527939, 868 WHEELER AVE
-85.2308308,35.04792337, 1700 JEANAGA TRL
-85.22837618,35.05180304, 3702 JUANDALE TRL
-85.23645426,35.04947956, 1807 TUNNEL BLVD
-85.26876163,35.05085107, 1008 SHERIDAN AVE
-85.26235014,35.043972, 811 WHEELER AVE
-85.26242133,35.04386214, 809 WHEELER AVE
-85.26016732,35.04661662, 918 WHEELER AVE
-85.25827386,35.05120622, 1401 WHEELER AVE
-85.27028908,35.04887113, 911 SHERIDAN CT
-85.25923849,35.05155861, 1401 ARLINGTON AVE
-85.22636893,35.05122585, 3806 JUANDALE TRL
-85.26066598,35.0457595, 904 WHEELER AVE
-85.25757324,35.0405407, 708 DWIGHT AVE
-85.23009128,35.04638127, 1639 GANASITA TRL
-85.24962858,35.09332939, 4121 S  CREEK RD
-85.23820894,35.09472539, 4500 AMNICOLA HWY
-85.24370775,35.09482667, 4317 N  CREEK RD
-85.24211595,35.09451825, 4181 S  CREEK RD
-85.25156094,35.09379307, 4050 AMNICOLA HWY
-85.26561973,35.05018278, 2000 COOLEY ST
-85.25563686,35.07583416, 3107 N  HICKORY ST
-85.23239718,35.05953632, 2314 GREEN FOREST LN
-85.23227938,35.06478003, 3020 NORTHWAY LN
-85.25566231,35.07836214, 1507 WISDOM ST
-85.26392462,35.05632206, 1609 N  ORCHARD KNOB AVE
-85.27015032,35.05354006, 1229 SHOLAR AVE
-85.25731914,35.05412941, 1608 ARLINGTON AVE
-85.2649598,35.05345893, 1318 N  ORCHARD KNOB AVE
-85.23034819,35.0654646, 3034 NORTHWAY LN
-85.25558711,35.07060243, 2710 N  ORCHARD KNOB AVE
-85.23323217,35.05458568, 2111 TUNNEL BLVD
-85.26989669,35.05312034, 1222 SHOLAR AVE
-85.25812366,35.05358374, 1517 ARLINGTON AVE
-85.24323649,35.09472652, 4319 N  CREEK RD
-85.2171671,35.08614213, 4110 HAVEN ACRES LN
-85.25521086,35.0857754, 1401 MUELLER AVE
-85.24218656,35.09402518, 4177 S  CREEK RD
-85.24302994,35.09554593, 4300 AMNICOLA HWY
-85.21742724,35.08623089, 4108 HAVEN ACRES LN
-85.21693637,35.08604501, 4112 HAVEN ACRES LN
-85.27061269,35.08617286, 1200 JUDD RD
-85.21782314,35.08666518, 4104 HAVEN ACRES LN
-85.23975758,35.09563385, 4400 AMNICOLA HWY
-85.25771417,35.05051786, 1313 N  CHAMBERLAIN AVE
-85.22853781,35.0602917, 3506 MCARTHUR AVE
-85.2301862,35.05475758, 3556 GARNER RD
-85.24572334,35.07114422, 3014 N  CHAMBERLAIN AVE
-85.26814043,35.05181692, 1118 SHERIDAN AVE
-85.23222276,35.05800364, 2300 GREEN FOREST LN
-85.23646084,35.04911851, 1803 TUNNEL BLVD
-85.25690167,35.05263999, 1508 WHEELER AVE
-85.22610942,35.0583805, 2408 LEANN CIR
-85.25499446,35.05615482, 1810 WHEELER AVE
-85.23443064,35.05276151, 2029 TUNNEL BLVD
-85.26414316,35.05282429, 1310 ROANOKE AVE
-85.25132167,35.06067674, 2120 N  CHAMBERLAIN AVE
-85.23774799,35.06610285, 2934 LIGHTFOOT MILL RD
-85.26764444,35.05263488, 1212 SHERIDAN AVE
-85.2662755,35.05485871, 1807 WILCOX BLVD
-85.22707576,35.0566254, 2437 LEANN CIR
-85.27177527,35.04936931, 912 SHOLAR CT
-85.23335977,35.05942754, 2319 GREEN FOREST LN
-85.22826265,35.05504406, 3637 GARNER RD
-85.22750444,35.04821607, 1735 GANASITA TRL
-85.23176471,35.04697943, 1647 JEANAGA TRL
-85.26877006,35.05160647, 1111 SHERIDAN AVE
-85.2334958,35.05410057, 2105 TUNNEL BLVD
-85.2502915,35.06270663, 2300 N  CHAMBERLAIN AVE
-85.25848559,35.04768546, 1122 N  CHAMBERLAIN AVE
-85.24045381,35.05466611, 1676 GREENWOOD RD
-85.2592227,35.0473113, 1109 N  CHAMBERLAIN AVE
-85.2559081,35.05544577, 1715 WHEELER AVE
-85.23178175,35.06032939, 2429 NORTHBRIER CIR
-85.26774962,35.05495821, 1716 WILCOX BLVD
-85.22476526,35.05042188, 3821 MARK TWAIN CIR
-85.2671654,35.05522508, 1723 WILCOX BLVD
-85.2666378,35.05501059, 1801 WILCOX BLVD
-85.23633179,35.05240717, 212 BALSAM LN
-85.22660539,35.04889212, 3835 RAE TRL
-85.25160234,35.07041457, 2811 DODSON AVE
-85.25609702,35.05503217, 1709 WHEELER AVE
-85.25184679,35.06311253, 2215 WHEELER AVE
-85.25851434,35.0507623, 1313 WHEELER AVE
-85.22841135,35.0630331, 2601 TUNNEL BLVD
-85.22734708,35.05863993, 2403 LEANN CIR
-85.25871563,35.0502986, 1307 WHEELER AVE
-85.26396553,35.05619826, 1607 N  ORCHARD KNOB AVE
-85.22524749,35.05724181, 2425 LEANN CIR
-85.26400795,35.05400721, 1401 ROANOKE AVE
-85.23130152,35.05971327, 2416 NORTHBRIER CIR
-85.25841713,35.05216527, 1412 ARLINGTON AVE
-85.25758312,35.05032649, 1311 N  CHAMBERLAIN AVE
-85.26582837,35.05190308, 1212 N  ORCHARD KNOB AVE
-85.26670245,35.05885445, 1706 SHOLAR AVE
-85.26279817,35.04961529, 1101 DODSON AVE
-85.22528697,35.05831746, 2417 LEANN CIR
-85.25576184,35.05343966, 1609 N  CHAMBERLAIN AVE
-85.26517763,35.05307343, 1312 N  ORCHARD KNOB AVE
-85.25851384,35.04858186, 1207 N  CHAMBERLAIN AVE
-85.26340542,35.04542438, 824 DODSON AVE
-85.25901369,35.05635427, 1721 DODSON AVE
-85.26026278,35.04636063, 914 WHEELER AVE
-85.26112728,35.04501471, 864 WHEELER AVE
-85.26030003,35.0541311, 1515 DODSON AVE
-85.22773804,35.04770002, 1730 GANASITA TRL
-85.22661681,35.05747653, 3714 SUMTER AVE
-85.26447566,35.05525122, 1503 N  ORCHARD KNOB AVE
-85.2597581,35.05070087, 1305 ARLINGTON AVE
-85.26902566,35.05114027, 1103 SHERIDAN AVE
-85.21782167,35.08545228, 4120 MAPLE TERRACE LN
-85.21756981,35.08752489, 4115 S  ACCESS RD
-85.2147139,35.08580546, 4071 S  ACCESS RD
-85.24381676,35.09816155, 4501 AMNICOLA HWY
-85.26196566,35.08696811, 3611 AMNICOLA HWY
-85.21771637,35.08634098, 4106 HAVEN ACRES LN
-85.21307374,35.0856548, 4066 S  ACCESS RD
-85.26696355,35.08754885, 1138 JUDD RD
-85.25837607,35.08590884, 909 MUELLER AVE
-85.21656537,35.08572429, 3204 HARRISON PIKE
-85.23047725,35.08763164, 4143 FOREST ACRES LN
-85.23027437,35.08769425, 4157 FOREST ACRES LN
-85.25835383,35.08961722, 3720 AMNICOLA HWY
-85.21658108,35.08681257, 3213 HARRISON PIKE
-85.25426824,35.09076552, 911 CREEKSIDE RD
-85.25580764,35.09045192, 910 CREEKSIDE RD
-85.24750704,35.09177746, 4130 S  CREEK RD
-85.2556475,35.09175914, 902 CREEKSIDE RD
-85.25456909,35.09166829, 907 CREEKSIDE RD
-85.25115376,35.09269522, 4116 S  CREEK RD
-85.21046716,35.07783915, 4273 KAYLA CIR
-85.26615842,35.08753671, 1110 JUDD RD
-85.25540769,35.09053897, 910 CREEKSIDE RD
-85.25873928,35.07743603, 3111 WOOD AVE
-85.25821758,35.0774329, 3114 WOOD AVE
-85.23010044,35.08779051, 4171 FOREST ACRES LN
-85.25737019,35.09043189, 3800 AMNICOLA HWY
-85.25487234,35.09275331, 3940 AMNICOLA HWY
-85.21749674,35.08713507, 4100 HAVEN ACRES LN
-85.21621045,35.08750477, 3221 HARRISON PIKE
-85.2299674,35.0795337, 2411 MEADE CIR
-85.21341113,35.07757339, 3916 CHICKAMAUGA AVE
-85.21384024,35.07776263, 3915 CHICKAMAUGA AVE
-85.22555873,35.07725864, 3140 LOOKAWAY TRL
-85.21673461,35.08746773, 4113 S  ACCESS RD
-85.22667496,35.07809758, 3107 LOOKAWAY TRL
-85.24593087,35.07837696, 3524 DODSON AVE
-85.24628102,35.07809137, 3518 DODSON AVE
-85.24649989,35.09175357, 4138 S  CREEK RD
-85.22928808,35.08099741, 4008 DENHAM RD
-85.22641463,35.07799094, 3109 LOOKAWAY TRL
-85.22703341,35.07766993, 3104 LOOKAWAY TRL
-85.22615155,35.0774479, 3120 LOOKAWAY TRL
-85.25797799,35.07784594, 3202 WOOD AVE
-85.24663242,35.07733165, 3502 DODSON AVE
-85.22987931,35.08101735, 2815 ADDISON RD
-85.23158665,35.08184747, 2742 HARRISON PIKE
-85.21073785,35.07739966, 4291 KAYLA CIR
-85.25849501,35.07787482, 3201 WOOD AVE
-85.24593322,35.07907873, 3533 DODSON AVE
-85.2578773,35.07800214, 3204 WOOD AVE
-85.21085638,35.07839924, 4230 KAYLA CIR
-85.2503484,35.09270493, 4115 S  CREEK RD
-85.22589065,35.0778019, 3123 LOOKAWAY TRL
-85.25137315,35.09322576, 4110 S  CREEK RD
-85.2581594,35.07844435, 3209 WOOD AVE
-85.22563127,35.07770638, 3129 LOOKAWAY TRL
-85.21021755,35.07851857, 4249 KAYLA CIR
-85.24782884,35.09254449, 4129 S  CREEK RD
-85.21671001,35.07897088, 3925 YOUNGSTOWN RD
-85.22273767,35.0781008, 3944 CHURCHILL RD
-85.25864133,35.07758818, 3113 WOOD AVE
-85.21110527,35.07849532, 4218 KAYLA CIR
-85.25459987,35.09203123, 903 CREEKSIDE RD
-85.23017266,35.07997971, 2408 MEADE CIR
-85.24827803,35.09161885, 4126 S  CREEK RD
-85.24508048,35.09185979, 4150 S  CREEK RD
-85.22377659,35.07794517, 3925 CHURCHILL RD
-85.23215521,35.07954975, 2431 MEADE CIR
-85.25940994,35.07748175, 3114 FREEMAN AVE
-85.23027988,35.07912769, 2415 MEADE CIR
-85.22310598,35.07743053, 3920 CHURCHILL RD
-85.25659269,35.09171877, 3806 AMNICOLA HWY
-85.25585012,35.09231962, 3808 AMNICOLA HWY
-85.24535497,35.07869945, 3530 DODSON AVE
-85.25832495,35.07815491, 3205 WOOD AVE
-85.26075544,35.07785836, 3115 FREEMAN AVE
-85.22233329,35.07885957, 3962 CHURCHILL RD
-85.22774654,35.08025957, 3009 ADDISON RD
-85.22969634,35.0799596, 2407 MEADE CIR
-85.23031099,35.07972389, 2410 MEADE CIR
-85.22984424,35.07974477, 2409 MEADE CIR
-85.22848893,35.07983695, 3004 ADDISON RD
-85.26512079,35.08046205, 3399 AMNICOLA HWY
-85.25900258,35.09275325, 32 LOST MOUND DR
-85.21085814,35.07817004, 4260 KAYLA CIR
-85.24446978,35.07939809, 3548 DODSON AVE
-85.23116337,35.07921152, 2421 MEADE CIR
-85.23178777,35.08023756, 2438 MEADE CIR
-85.21350022,35.07872464, 3929 CHICKAMAUGA AVE
-85.22194585,35.0791103, 3964 CHURCHILL RD
-85.2354705,35.08021596, 2606 HARRISON PIKE
-85.23177292,35.07997312, 2430 MEADE CIR
-85.22255625,35.07845486, 3956 CHURCHILL RD
-85.21128099,35.07884635, 4219 KAYLA CIR
-85.25855777,35.05183826, 1406 ARLINGTON AVE
-85.24047162,35.05448484, 1803 JOHNNY ST
-85.26119424,35.05147004, 1308 DODSON AVE
-85.26370088,35.05653017, 1613 N  ORCHARD KNOB AVE
-85.26657262,35.05053669, 1060 N  ORCHARD KNOB AVE
-85.22497501,35.05099213, 3830 JUANDALE TRL
-85.26233037,35.05605442, 1610 ROANOKE AVE
-85.22836381,35.05862986, 3607 SUMTER AVE
-85.22547895,35.05151989, 3815 JUANDALE TRL
-85.2633621,35.04448133, 807 ARLINGTON AVE
-85.25276907,35.05799507, 2004 N  CHAMBERLAIN AVE
-85.27048497,35.04833179, 902 SHERIDAN CT
-85.22919933,35.08184029, 4034 DENHAM RD
-85.2319304,35.08109252, 2445 MEADE CIR
-85.23228941,35.07975062, 2433 MEADE CIR
-85.24001992,35.09308264, 4186 S  CREEK RD
-85.24401291,35.08117478, 3701 GRACE AVE
-85.21257344,35.07876193, 3505 CADEN DR
-85.24492553,35.07906206, 3536 DODSON AVE
-85.24353055,35.08187221, 3713 GRACE AVE
-85.23179842,35.08132519, 2447 MEADE CIR
-85.23504714,35.08390458, 4027 MEADOW LN
-85.23232671,35.08136893, 2676 HARRISON PIKE
-85.23614337,35.08230039, 3936 GRACE AVE
-85.23168064,35.07939619, 2427 MEADE CIR
-85.22615829,35.077897, 3117 LOOKAWAY TRL
-85.24681174,35.07844159, 3519 DODSON AVE
-85.24720456,35.07813441, 3513 DODSON AVE
-85.25089611,35.08439354, 1451 MUELLER AVE
-85.24565807,35.07848208, 3526 DODSON AVE
-85.25841796,35.07801238, 3203 WOOD AVE
-85.22882856,35.07995932, 2932 ADDISON RD
-85.23002823,35.08022109, 2404 MEADE CIR
-85.2275469,35.08003027, 3015 ADDISON RD
-85.24307657,35.08081753, 2306 HARRISON PIKE
-85.22287999,35.07785284, 3936 CHURCHILL RD
-85.21366441,35.07834498, 3925 CHICKAMAUGA AVE
-85.24479313,35.09184662, 4156 S  CREEK RD
-85.27221611,35.07938434, 2651 RIVERPORT RD
-85.2571428,35.08438271, 1350 MUELLER AVE
-85.2417844,35.08305322, 3807 GRACE AVE
-85.22959014,35.08237288, 4052 DENHAM RD
-85.23754135,35.08108251, 2558 HARRISON PIKE
-85.23137633,35.07929518, 2425 MEADE CIR
-85.21035683,35.07798659, 4267 KAYLA CIR
-85.22921865,35.08072769, 4002 DENHAM RD
-85.23066714,35.08050291, 2812 ADDISON RD
-85.2437106,35.08149543, 3707 GRACE AVE
-85.23604075,35.08288184, 3933 GRACE AVE
-85.23534032,35.08415731, 4031 MEADOW LN
-85.23968158,35.08301634, 3830 GRACE AVE
-85.23246248,35.08023947, 2437 MEADE CIR
-85.24113501,35.08323827, 3813 GRACE AVE
-85.23710173,35.08162537, 2555 HARRISON PIKE
-85.23608133,35.08104031, 2601 HARRISON PIKE
-85.23508699,35.08367702, 4023 MEADOW LN
-85.23449477,35.08035892, 2614 HARRISON PIKE
-85.23839121,35.08331721, 3907 GRACE AVE
-85.25809564,35.07861262, 3211 WOOD AVE
-85.21050555,35.0819254, 4289 BONNY OAKS DR
-85.24394461,35.07989666, 3554 DODSON AVE
-85.24355159,35.08166287, 3711 GRACE AVE
-85.23662681,35.08265042, 3932 GRACE AVE
-85.24101381,35.08293064, 3814 GRACE AVE
-85.229947,35.08152654, 4021 DENHAM RD
-85.21008035,35.07134629, 3803 ARROWROCK RD
-85.23113897,35.0796631, 2426 MEADE CIR
-85.2121293,35.07112672, 3710 CHIEF VANN LN
-85.23670652,35.07207802, 2942 NEW YORK AVE
-85.23174839,35.08045592, 2442 MEADE CIR
-85.20789918,35.07135715, 3833 LIGHTFOOT MILL RD
-85.20773925,35.07227532, 3841 LIGHTFOOT MILL RD
-85.23259248,35.08184569, 2685 HARRISON PIKE
-85.24074492,35.08333906, 3819 GRACE AVE
-85.26298677,35.08458829, 3501 AMNICOLA HWY
-85.23704474,35.08316946, 3927 GRACE AVE
-85.2352277,35.08087397, 2609 HARRISON PIKE
-85.20928845,35.07164616, 3806 ARROWROCK RD
-85.23290133,35.08122937, 2674 HARRISON PIKE
-85.24649057,35.07857915, 3523 DODSON AVE
-85.21645729,35.07949751, 3929 YOUNGSTOWN RD
-85.20916335,35.07190517, 3808 ARROWROCK RD
-85.22853328,35.08050171, 2929 ADDISON RD
-85.24565122,35.07924699, 3537 DODSON AVE
-85.230877,35.08223779, 2760 HARRISON PIKE
-85.22880701,35.08058201, 2921 ADDISON RD
-85.21269166,35.07110455, 3709 CHIEF VANN LN
-85.26477713,35.0739259, 2709 BLISS AVE
-85.23700022,35.08275144, 3928 GRACE AVE
-85.24541078,35.07154496, 3100 N  CHAMBERLAIN AVE
-85.2505945,35.07183943, 2921 DODSON AVE
-85.21324475,35.07783575, 3920 CHICKAMAUGA AVE
-85.22238133,35.07867918, 3960 CHURCHILL RD
-85.21430579,35.08249484, 4045 S  ACCESS RD
-85.27548415,35.07290745, 401 RIVER TERMINAL RD
-85.26668014,35.07280911, 2603 BELLE ARBOR AVE
-85.23593327,35.08148225, 3905 MEADOW LN
-85.23533589,35.08252849, 4007 MEADOW LN
-85.22803425,35.0802498, 3003 ADDISON RD
-85.26161496,35.08326297, 3480 AMNICOLA HWY
-85.26253261,35.07253235, 2702 BENTON AVE
-85.2501668,35.07283648, 3025 DODSON AVE
-85.23532376,35.08145653, 3908 MEADOW LN
-85.26521396,35.07546852, 2809 BELLE ARBOR AVE
-85.20958581,35.07115103, 3802 ARROWROCK RD
-85.23160804,35.08067044, 2444 MEADE CIR
-85.20784482,35.07198202, 3839 LIGHTFOOT MILL RD
-85.24329145,35.08193815, 3715 GRACE AVE
-85.24592068,35.07411695, 3213 WHEELER AVE
-85.26433686,35.07392054, 2710 BLISS AVE
-85.26289487,35.07255747, 2701 BENTON AVE
-85.2090428,35.07212208, 3810 ARROWROCK RD
-85.23699662,35.08135495, 2563 HARRISON PIKE
-85.2323776,35.08195492, 2703 HARRISON PIKE
-85.23734996,35.08287575, 3924 GRACE AVE
-85.2500149,35.0721294, 3006 DODSON AVE
-85.23481203,35.08242122, 4006 MEADOW LN
-85.24602931,35.07130899, 3015 N  CHAMBERLAIN AVE
-85.24800096,35.07568364, 3306 DODSON AVE
-85.20581114,35.07576065, 4429 BYRD AVE
-85.2059652,35.07597077, 4425 BYRD AVE
-85.24862112,35.0744355, 3206 DODSON AVE
-85.26192056,35.07372053, 2812 BENTON AVE
-85.21821925,35.07385743, 3802 YOUNGSTOWN RD
-85.21953345,35.07394459, 3635 FAITH RD
-85.20510716,35.07456478, 3929 LIGHTFOOT MILL RD
-85.24926852,35.07449827, 3203 DODSON AVE
-85.23651467,35.07447822, 3811 COUNTRYSIDE RD
-85.26650917,35.07338994, 2611 BELLE ARBOR AVE
